date,NYSE:AIG,NYSE:AIR,NYSE:ADM,NYSE:ABT,NYSE:PRI,NYSE:Y,NYSE:ALK,NYSE:AXP
2019-01-01,0.0,74.80977266273638,60.51279388719122,35.78899524185309,74.0832201506359,12.347203358439316,0.0,24.0
2019-02-01,32.596850833436335,141.30734836294653,86.44684841027318,50.701076592625206,0.0,12.347203358439316,13.186813186813188,0.0
2019-03-01,16.298425416718167,74.80977266273638,60.51279388719122,71.57799048370617,49.388813433757264,23.4596863810347,12.08791208791209,12.0
2019-04-01,16.298425416718167,58.185378737683855,60.51279388719122,110.34940199571369,26.752273943285182,12.347203358439316,0.0,12.0
2019-05-01,32.596850833436335,83.12196962526265,25.93405452308195,146.13839723756678,24.694406716878632,24.694406716878632,0.0,12.0
2019-06-01,32.596850833436335,49.8731817751576,51.8681090461639,74.5604067538606,0.0,0.0,0.0,13.0
2019-07-01,32.596850833436335,66.49757570021013,47.545766625650245,125.26148334648582,51.44668066016382,0.0,0.0,37.0
2019-08-01,48.895276250154495,49.8731817751576,47.545766625650245,95.43732064494156,12.347203358439316,12.347203358439316,0.0,12.0
2019-09-01,48.895276250154495,116.37075747536771,0.0,47.71866032247078,0.0,23.4596863810347,12.08791208791209,12.0
2019-10-01,16.298425416718167,24.9365908875788,64.83513630770489,32.80657897169866,22.63653949047208,43.215211754537606,10.989010989010989,0.0
2019-11-01,0.0,58.185378737683855,69.15747872821854,44.73624405231636,24.694406716878632,0.0,0.0,0.0
2019-12-01,16.298425416718167,99.7463635503152,43.22342420513659,44.73624405231636,12.347203358439316,22.22496604519077,0.0,0.0
2020-01-01,16.298425416718167,83.12196962526265,30.25639694359561,41.753827782161935,10.289336132032762,32.10272873194222,0.0,32.0
2020-02-01,16.298425416718167,108.05856051284144,12.967027261540975,56.66590913293406,12.347203358439316,33.33744906778615,0.0,0.0
2020-03-01,16.298425416718167,207.8049240631567,38.901081784622924,116.31423453602254,41.15734452813105,97.5429065316706,89.01098901098902,49.0
2020-04-01,32.596850833436335,157.93174228799904,95.09153325130049,298.2416270154424,0.0,0.0,68.13186813186813,39.0
2020-05-01,16.298425416718167,166.2439392505253,8.644684841027317,68.59557421355176,20.578672264065524,48.15409309791333,29.67032967032967,58.0
2020-06-01,0.0,174.5561362130516,38.901081784622924,113.33181826586812,20.578672264065524,9.877762686751453,72.52747252747254,62.0
2020-07-01,16.298425416718167,74.80977266273638,8.644684841027317,95.43732064494156,10.289336132032762,30.86800839609829,20.87912087912088,63.0
2020-08-01,16.298425416718167,83.12196962526265,8.644684841027317,29.824162701544243,20.578672264065524,20.990245709346837,20.87912087912088,41.0
